Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Performance_Score,Remote_Work
EMP1472,Alice,Williams,30.0,Admin-Nevada,Inactive,2020-06-16,83149.95,alice.williams@example.com,Average,False
EMP1473,Grace,Brown,40.0,Finance-Nevada,Inactive,2020-07-05,94930.65,grace.brown@example.com,Good,False
EMP1474,Frank,Williams,40.0,HR-New York,Inactive,2020-04-01,68430.72,frank.williams@example.com,Good,True
EMP1475,David,Garcia,35.0,Sales-Texas,Active,2024-03-20,98752.97,david.garcia@example.com,Excellent,False
EMP1476,Frank,Smith,30.0,Finance-Illinois,Active,2023-02-07,54268.86,frank.smith@example.com,Poor,True
EMP1477,Grace,Garcia,30.0,DevOps-Florida,Pending,2024-12-10,66494.94,grace.garcia@example.com,Poor,False
EMP1478,Grace,Smith,25.0,Sales-Illinois,Pending,2024-06-27,90003.98,grace.smith@example.com,Average,False
EMP1479,Charlie,Brown,25.0,Finance-New York,Active,2021-03-09,106592.25,charlie.brown@example.com,Average,True
EMP1480,Grace,Brown,25.0,DevOps-Florida,Active,2024-08-11,93905.83,grace.brown@example.com,Average,True
EMP1481,Eva,Miller,35.0,DevOps-Texas,Active,2022-03-05,88945.49,eva.miller@example.com,Good,False
EMP1482,Eva,Jones,30.0,Finance-Texas,Pending,2023-06-30,91130.33,eva.jones@example.com,Good,False
EMP1483,Bob,Miller,40.0,Admin-New York,Pending,2023-04-19,90787.4,bob.miller@example.com,Average,False
EMP1484,Bob,Jones,25.0,Sales-Texas,Inactive,2024-11-11,87494.34,bob.jones@example.com,Average,True
EMP1485,Grace,Miller,35.0,Finance-Nevada,Inactive,2023-03-17,92627.35,grace.miller@example.com,Average,False
EMP1486,Eva,Williams,40.0,Admin-Illinois,Pending,2023-10-26,98556.29,eva.williams@example.com,Poor,True
EMP1487,Frank,Brown,30.0,Cloud Tech-Nevada,Inactive,2021-07-04,112792.2,frank.brown@example.com,Good,True
EMP1488,Eva,Smith,35.0,HR-Florida,Pending,2023-11-03,56875.22,eva.smith@example.com,Poor,False
EMP1489,Charlie,Jones,35.0,DevOps-Florida,Inactive,2021-07-05,101015.96,charlie.jones@example.com,Poor,True
EMP1490,Bob,Garcia,30.0,Finance-New York,Inactive,2024-02-26,83912.22,bob.garcia@example.com,Average,False
EMP1491,Frank,Jones,25.0,Sales-New York,Active,2021-09-29,99669.86,frank.jones@example.com,Average,False
EMP1492,Alice,Smith,30.0,Admin-New York,Active,2021-05-25,52314.97,alice.smith@example.com,Excellent,False
EMP1493,Frank,Miller,30.0,HR-California,Inactive,2022-10-31,77785.96,frank.miller@example.com,Excellent,False
EMP1494,Alice,Jones,30.0,HR-Florida,Pending,2022-07-02,62430.86,alice.jones@example.com,Poor,False
EMP1495,Frank,Davis,35.0,Admin-California,Pending,2024-08-28,98219.54,frank.davis@example.com,Good,True
EMP1496,Grace,Williams,25.0,Admin-Illinois,Active,2024-10-21,65494.58,grace.williams@example.com,Average,True
EMP1497,David,Brown,35.0,DevOps-Florida,Pending,2020-02-11,110524.1,david.brown@example.com,Average,False
EMP1498,Alice,Smith,40.0,Admin-Nevada,Active,2023-05-16,106060.54,alice.smith@example.com,Poor,False
EMP1499,Eva,Brown,35.0,Finance-Florida,Inactive,2022-07-29,67639.91,eva.brown@example.com,Excellent,True
EMP1500,Grace,Davis,30.0,Cloud Tech-Texas,Pending,2023-09-18,117653.98,grace.davis@example.com,Good,True
EMP1501,Eva,Jones,35.0,DevOps-Texas,Inactive,2020-05-10,73539.86,eva.jones@example.com,Excellent,True
EMP1502,Frank,Jones,35.0,HR-Nevada,Pending,2023-08-27,70915.38,frank.jones@example.com,Excellent,True
EMP1503,David,Garcia,25.0,Sales-Florida,Pending,2021-10-16,97652.9,david.garcia@example.com,Excellent,False
EMP1504,Heidi,Davis,35.0,HR-Florida,Inactive,2022-03-06,101571.25,heidi.davis@example.com,Excellent,False
EMP1505,David,Smith,35.0,DevOps-Nevada,Active,2023-11-06,87424.46,david.smith@example.com,Average,True
EMP1506,Frank,Garcia,30.0,HR-New York,Pending,2024-11-30,89077.36,frank.garcia@example.com,Average,False
EMP1507,Heidi,Williams,30.0,DevOps-California,Pending,2024-07-13,89132.22,heidi.williams@example.com,Excellent,True
EMP1508,Frank,Garcia,25.0,Admin-California,Active,2024-03-04,111000.26,frank.garcia@example.com,Good,False
EMP1509,Frank,Johnson,35.0,HR-Illinois,Inactive,2022-08-07,109584.97,frank.johnson@example.com,Poor,True
EMP1510,Bob,Smith,40.0,Admin-Illinois,Active,2024-11-11,97648.84,bob.smith@example.com,Good,False
EMP1511,Grace,Johnson,25.0,Admin-New York,Active,2021-12-02,78643.43,grace.johnson@example.com,Good,True
EMP1512,Heidi,Davis,30.0,HR-Nevada,Active,2024-05-14,55656.8,heidi.davis@example.com,Good,True
EMP1513,Charlie,Miller,35.0,DevOps-Texas,Active,2022-07-14,69146.95,charlie.miller@example.com,Excellent,False
EMP1514,Charlie,Johnson,30.0,Admin-Florida,Active,2020-09-22,93013.58,charlie.johnson@example.com,Average,True
EMP1515,Grace,Williams,40.0,Finance-Florida,Active,2020-03-18,87364.78,grace.williams@example.com,Good,False
EMP1516,Alice,Garcia,35.0,Sales-New York,Active,2023-10-17,50288.67,alice.garcia@example.com,Excellent,False
EMP1517,David,Miller,35.0,HR-New York,Active,2022-02-24,85233.55,david.miller@example.com,Good,True
EMP1518,Bob,Garcia,25.0,HR-California,Inactive,2024-01-30,86420.19,bob.garcia@example.com,Good,False
EMP1519,Grace,Johnson,30.0,HR-Florida,Inactive,2024-03-16,63189.82,grace.johnson@example.com,Excellent,False
EMP1520,Grace,Garcia,25.0,Admin-New York,Pending,2020-09-25,64783.32,grace.garcia@example.com,Average,False
EMP1521,Charlie,Davis,25.0,HR-Nevada,Pending,2024-06-10,52615.44,charlie.davis@example.com,Average,False
EMP1522,Eva,Miller,30.0,Sales-Texas,Pending,2020-04-08,96337.89,eva.miller@example.com,Poor,False
EMP1523,Alice,Davis,25.0,DevOps-Texas,Inactive,2022-06-28,76617.76,alice.davis@example.com,Excellent,True
EMP1524,Heidi,Johnson,30.0,Admin-Nevada,Pending,2023-07-14,50651.32,heidi.johnson@example.com,Poor,False
EMP1525,Bob,Davis,30.0,HR-Illinois,Pending,2023-12-06,59601.45,bob.davis@example.com,Poor,False
EMP1526,Bob,Williams,30.0,DevOps-Illinois,Active,2021-08-01,57980.88,bob.williams@example.com,Poor,False
EMP1527,David,Johnson,30.0,Admin-California,Pending,2021-02-17,75054.53,david.johnson@example.com,Average,False
EMP1528,Charlie,Johnson,25.0,Sales-Florida,Active,2023-11-10,115318.7,charlie.johnson@example.com,Excellent,False
EMP1529,Alice,Johnson,25.0,DevOps-Texas,Active,2024-09-06,90190.69,alice.johnson@example.com,Poor,True
EMP1530,Bob,Smith,30.0,Cloud Tech-Nevada,Pending,2020-07-26,113334.56,bob.smith@example.com,Excellent,False
EMP1531,Heidi,Garcia,35.0,HR-Florida,Active,2020-07-23,106922.49,heidi.garcia@example.com,Excellent,True
EMP1532,Eva,Smith,35.0,DevOps-California,Inactive,2024-02-21,58113.07,eva.smith@example.com,Average,True
EMP1533,Alice,Smith,25.0,Admin-Nevada,Pending,2020-12-15,73006.26,alice.smith@example.com,Poor,True
EMP1534,Eva,Williams,25.0,HR-California,Active,2020-08-21,78054.43,eva.williams@example.com,Poor,True
EMP1535,Eva,Miller,40.0,DevOps-Florida,Inactive,2023-08-21,112028.67,eva.miller@example.com,Excellent,False
EMP1536,Charlie,Garcia,25.0,Admin-Texas,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,Good,True
EMP1537,Heidi,Davis,30.0,Sales-Florida,Inactive,2023-06-06,52017.14,heidi.davis@example.com,Average,True
EMP1538,Charlie,Jones,40.0,Finance-Texas,Inactive,2022-06-21,53218.06,charlie.jones@example.com,Average,False
EMP1539,Frank,Johnson,25.0,DevOps-Nevada,Pending,2024-04-20,102053.67,frank.johnson@example.com,Average,False
EMP1540,David,Davis,35.0,Sales-Illinois,Pending,2023-12-05,93276.73,david.davis@example.com,Average,False
EMP1541,David,Johnson,40.0,HR-Nevada,Pending,2023-08-06,76941.36,david.johnson@example.com,Poor,True
EMP1542,Alice,Williams,25.0,DevOps-New York,Pending,2024-10-04,82850.23,alice.williams@example.com,Poor,False
EMP1543,Charlie,Johnson,25.0,Finance-California,Active,2021-11-08,117910.15,charlie.johnson@example.com,Good,False
EMP1544,David,Smith,30.0,DevOps-Florida,Inactive,2024-07-31,66450.0,david.smith@example.com,Average,True
EMP1545,Heidi,Garcia,25.0,Finance-Florida,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,Average,False
EMP1546,Alice,Jones,25.0,Finance-Florida,Active,2023-02-15,88436.92,alice.jones@example.com,Excellent,False
EMP1547,Eva,Brown,30.0,Sales-New York,Pending,2023-10-07,81934.55,eva.brown@example.com,Poor,False
EMP1548,Alice,Johnson,30.0,Finance-California,Pending,2024-04-20,93383.06,alice.johnson@example.com,Average,False
EMP1549,Frank,Davis,40.0,Cloud Tech-Texas,Pending,2021-03-30,50153.79,frank.davis@example.com,Good,True
EMP1550,Eva,Smith,30.0,Sales-California,Pending,2020-08-05,53204.47,eva.smith@example.com,Good,False
EMP1551,Charlie,Brown,40.0,Cloud Tech-California,Pending,2021-02-05,63128.04,charlie.brown@example.com,Poor,False
EMP1552,Grace,Jones,30.0,Finance-New York,Pending,2021-11-23,57543.6,grace.jones@example.com,Good,True
EMP1553,Bob,Brown,40.0,Finance-Nevada,Pending,2022-10-29,59424.52,bob.brown@example.com,Good,False
EMP1554,Alice,Smith,30.0,Finance-Illinois,Inactive,2022-11-07,104675.7,alice.smith@example.com,Poor,True
EMP1555,Charlie,Garcia,30.0,Cloud Tech-Florida,Pending,2023-05-14,92431.25,charlie.garcia@example.com,Average,False
EMP1556,Grace,Garcia,40.0,Sales-Nevada,Active,2021-07-14,77850.9,grace.garcia@example.com,Average,True
EMP1557,Eva,Miller,40.0,Admin-New York,Inactive,2023-05-18,99001.0,eva.miller@example.com,Good,True
EMP1558,Eva,Garcia,30.0,HR-Nevada,Pending,2023-02-07,94280.83,eva.garcia@example.com,Good,True
EMP1559,Eva,Miller,35.0,DevOps-New York,Pending,2023-08-24,118262.56,eva.miller@example.com,Average,True
EMP1560,Frank,Brown,25.0,HR-Illinois,Inactive,2023-04-08,89944.67,frank.brown@example.com,Poor,False
EMP1561,Grace,Williams,30.0,HR-Florida,Active,2022-12-06,57452.93,grace.williams@example.com,Good,True
EMP1562,Alice,Davis,25.0,Admin-California,Active,2021-08-09,97837.32,alice.davis@example.com,Excellent,False
EMP1563,Alice,Davis,35.0,Admin-Illinois,Active,2022-01-04,106981.84,alice.davis@example.com,Poor,True
EMP1564,David,Brown,30.0,Finance-New York,Pending,2024-05-25,105778.36,david.brown@example.com,Good,True
EMP1565,Alice,Johnson,40.0,Finance-Florida,Pending,2021-10-02,117608.32,alice.johnson@example.com,Good,True
EMP1566,Eva,Johnson,30.0,Sales-Florida,Active,2023-07-21,99324.03,eva.johnson@example.com,Excellent,False
EMP1567,David,Garcia,30.0,HR-Florida,Active,2023-10-30,55212.83,david.garcia@example.com,Excellent,True
EMP1568,Bob,Davis,40.0,Cloud Tech-Florida,Inactive,2023-02-13,68496.77,bob.davis@example.com,Average,False
EMP1569,Eva,Davis,25.0,HR-Florida,Pending,2020-11-13,52795.84,eva.davis@example.com,Poor,False
EMP1570,Alice,Miller,30.0,DevOps-California,Inactive,2024-06-05,90087.39,alice.miller@example.com,Poor,False
EMP1571,Frank,Williams,30.0,Admin-New York,Pending,2020-05-19,105038.08,frank.williams@example.com,Average,False
EMP1572,Grace,Smith,25.0,HR-New York,Active,2023-09-20,73231.85,grace.smith@example.com,Poor,False
EMP1573,David,Johnson,30.0,Sales-Florida,Pending,2024-08-13,102649.36,david.johnson@example.com,Poor,False
EMP1574,Bob,Davis,35.0,Finance-New York,Pending,2023-06-10,114302.51,bob.davis@example.com,Poor,False
EMP1575,Alice,Miller,35.0,Finance-Texas,Inactive,2021-06-09,87816.61,alice.miller@example.com,Poor,False
EMP1576,Frank,Jones,30.0,Sales-Florida,Inactive,2020-03-30,70750.38,frank.jones@example.com,Poor,False
EMP1577,Frank,Miller,30.0,Cloud Tech-Texas,Active,2024-05-02,85547.87,frank.miller@example.com,Excellent,True
EMP1578,Bob,Johnson,30.0,DevOps-Nevada,Active,2024-11-06,97978.36,bob.johnson@example.com,Poor,True
EMP1579,David,Johnson,30.0,DevOps-Nevada,Inactive,2023-08-17,107172.8,david.johnson@example.com,Excellent,True
EMP1580,Charlie,Miller,25.0,Finance-Nevada,Inactive,2020-03-18,56126.46,charlie.miller@example.com,Poor,True
EMP1581,Eva,Smith,30.0,Cloud Tech-Illinois,Active,2021-06-13,78534.29,eva.smith@example.com,Average,True
EMP1582,Grace,Brown,40.0,HR-Texas,Inactive,2023-10-10,85547.87,grace.brown@example.com,Good,False
EMP1583,Bob,Johnson,30.0,Cloud Tech-Nevada,Active,2022-01-02,114963.34,bob.johnson@example.com,Excellent,False
EMP1584,Eva,Miller,30.0,Cloud Tech-California,Inactive,2022-02-20,77657.93,eva.miller@example.com,Poor,False
EMP1585,Heidi,Davis,30.0,Sales-New York,Active,2024-03-09,77369.48,heidi.davis@example.com,Average,False
EMP1586,Eva,Miller,30.0,HR-Nevada,Pending,2023-08-19,76119.14,eva.miller@example.com,Good,False
EMP1587,Charlie,Williams,25.0,Cloud Tech-Texas,Pending,2023-05-06,77585.72,charlie.williams@example.com,Excellent,False
EMP1588,Bob,Brown,35.0,Admin-Nevada,Pending,2024-01-26,74069.62,bob.brown@example.com,Good,False
EMP1589,Charlie,Jones,30.0,Admin-New York,Pending,2024-09-05,67691.92,charlie.jones@example.com,Average,True
EMP1590,Alice,Smith,30.0,Finance-Nevada,Pending,2020-05-29,70345.69,alice.smith@example.com,Excellent,True
EMP1591,Bob,Garcia,30.0,DevOps-Illinois,Inactive,2021-11-08,74999.69,bob.garcia@example.com,Good,True
EMP1592,David,Jones,25.0,HR-Illinois,Active,2021-01-31,72245.02,david.jones@example.com,Poor,True
EMP1593,Eva,Brown,30.0,Admin-Illinois,Pending,2022-01-16,106538.98,eva.brown@example.com,Excellent,False
EMP1594,Charlie,Brown,25.0,HR-New York,Active,2023-12-29,101787.14,charlie.brown@example.com,Good,False
EMP1595,Frank,Brown,30.0,DevOps-Nevada,Inactive,2024-12-02,83596.78,frank.brown@example.com,Average,False
EMP1596,Eva,Jones,40.0,Sales-Texas,Active,2023-08-15,92463.94,eva.jones@example.com,Average,True
EMP1597,Charlie,Davis,30.0,Admin-California,Pending,2024-12-20,93863.32,charlie.davis@example.com,Excellent,False
EMP1598,Alice,Brown,30.0,DevOps-Texas,Pending,2023-03-31,78359.41,alice.brown@example.com,Good,False
EMP1599,Alice,Miller,30.0,HR-Illinois,Pending,2022-08-24,95773.57,alice.miller@example.com,Excellent,False
EMP1600,Grace,Jones,30.0,Sales-Nevada,Inactive,2020-10-01,82529.08,grace.jones@example.com,Excellent,True
EMP1601,Grace,Garcia,35.0,Sales-Texas,Pending,2021-05-04,109358.73,grace.garcia@example.com,Good,False
EMP1602,Charlie,Brown,30.0,Admin-Florida,Active,2021-01-01,89645.01,charlie.brown@example.com,Good,True
EMP1603,Charlie,Miller,40.0,HR-Texas,Active,2024-04-08,84134.95,charlie.miller@example.com,Poor,True
EMP1604,Frank,Davis,30.0,Cloud Tech-Nevada,Active,2022-11-26,113540.83,frank.davis@example.com,Good,True
EMP1605,Heidi,Williams,40.0,Cloud Tech-Texas,Pending,2021-10-25,57225.75,heidi.williams@example.com,Average,True
EMP1606,Eva,Davis,35.0,Sales-Illinois,Pending,2020-12-22,76366.17,eva.davis@example.com,Excellent,False
EMP1607,Bob,Garcia,30.0,HR-Florida,Active,2022-11-23,78408.95,bob.garcia@example.com,Excellent,True
EMP1608,Frank,Brown,40.0,Finance-Illinois,Active,2022-10-24,111742.4,frank.brown@example.com,Average,True
EMP1609,David,Garcia,25.0,Sales-Nevada,Inactive,2021-03-09,60516.83,david.garcia@example.com,Good,False
EMP1610,Bob,Jones,30.0,Finance-California,Pending,2020-08-20,83706.17,bob.jones@example.com,Average,False
EMP1611,David,Johnson,30.0,Admin-Nevada,Inactive,2020-02-15,67056.92,david.johnson@example.com,Average,True
EMP1612,Charlie,Brown,30.0,DevOps-Illinois,Active,2024-12-29,90058.85,charlie.brown@example.com,Poor,False
EMP1613,Eva,Johnson,30.0,Sales-Florida,Pending,2023-02-28,94633.59,eva.johnson@example.com,Average,True
EMP1614,Eva,Miller,25.0,Admin-Florida,Pending,2022-08-23,110711.17,eva.miller@example.com,Excellent,True
EMP1615,Grace,Williams,30.0,Admin-Illinois,Active,2023-06-30,96175.41,grace.williams@example.com,Average,True
EMP1616,Frank,Smith,40.0,Sales-Illinois,Active,2021-04-15,76474.79,frank.smith@example.com,Excellent,True
EMP1617,Alice,Garcia,30.0,Sales-Illinois,Pending,2022-05-09,107855.99,alice.garcia@example.com,Excellent,False
EMP1618,Charlie,Davis,40.0,Sales-Illinois,Active,2024-12-02,104870.78,charlie.davis@example.com,Excellent,True
EMP1619,Bob,Williams,25.0,Finance-Nevada,Active,2023-05-20,85547.87,bob.williams@example.com,Good,False
EMP1620,Grace,Brown,30.0,Finance-California,Active,2023-11-29,87087.16,grace.brown@example.com,Poor,False
EMP1621,Heidi,Johnson,40.0,HR-Illinois,Pending,2024-04-08,108603.34,heidi.johnson@example.com,Excellent,False
EMP1622,Grace,Davis,30.0,HR-Florida,Active,2024-10-25,55867.23,grace.davis@example.com,Excellent,False
EMP1623,Grace,Johnson,35.0,Admin-Texas,Pending,2024-03-02,105259.57,grace.johnson@example.com,Good,True
EMP1624,Bob,Jones,30.0,Cloud Tech-Florida,Pending,2021-02-24,98143.67,bob.jones@example.com,Excellent,False
EMP1625,Frank,Johnson,25.0,Admin-Florida,Pending,2023-04-13,67754.29,frank.johnson@example.com,Average,True
EMP1626,Grace,Jones,30.0,HR-Illinois,Inactive,2023-10-25,77821.79,grace.jones@example.com,Average,False
EMP1627,Heidi,Miller,30.0,HR-Illinois,Pending,2022-09-17,67764.44,heidi.miller@example.com,Poor,False
EMP1628,Frank,Davis,40.0,DevOps-New York,Pending,2020-08-31,102346.99,frank.davis@example.com,Excellent,True
EMP1629,Charlie,Davis,25.0,Admin-Illinois,Inactive,2024-05-28,73690.65,charlie.davis@example.com,Good,True
EMP1630,Alice,Smith,30.0,Finance-Nevada,Active,2024-07-05,56376.2,alice.smith@example.com,Average,True
EMP1631,Grace,Brown,25.0,Cloud Tech-California,Active,2022-01-29,55602.78,grace.brown@example.com,Good,False
EMP1632,Grace,Jones,40.0,Sales-Nevada,Pending,2021-08-09,99812.41,grace.jones@example.com,Good,False
EMP1633,Charlie,Smith,40.0,Finance-Texas,Active,2024-10-07,95981.9,charlie.smith@example.com,Average,True
EMP1634,Eva,Johnson,30.0,Cloud Tech-Illinois,Pending,2022-11-22,98891.48,eva.johnson@example.com,Good,True
EMP1635,Alice,Johnson,35.0,Admin-Nevada,Active,2020-11-18,56079.0,alice.johnson@example.com,Average,True
EMP1636,Grace,Smith,35.0,DevOps-Florida,Inactive,2023-04-15,85547.87,grace.smith@example.com,Good,True
EMP1637,Bob,Davis,25.0,Sales-California,Pending,2024-08-26,89137.97,bob.davis@example.com,Average,False
EMP1638,Frank,Johnson,35.0,Admin-Illinois,Active,2022-07-20,115079.97,frank.johnson@example.com,Excellent,True
EMP1639,Eva,Garcia,30.0,Finance-Illinois,Active,2023-02-18,55067.02,eva.garcia@example.com,Poor,True
EMP1640,Bob,Miller,30.0,HR-Illinois,Pending,2021-05-27,98593.43,bob.miller@example.com,Average,True
EMP1641,Heidi,Miller,30.0,HR-Florida,Pending,2022-08-01,112756.67,heidi.miller@example.com,Average,True
EMP1642,Heidi,Garcia,25.0,HR-Texas,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,Poor,False
EMP1643,David,Smith,35.0,Finance-California,Pending,2023-01-02,50680.62,david.smith@example.com,Average,True
EMP1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,2024-03-13,107475.23,david.garcia@example.com,Average,False
EMP1645,Charlie,Jones,40.0,HR-California,Active,2023-03-20,68835.3,charlie.jones@example.com,Good,True
EMP1646,David,Jones,40.0,DevOps-New York,Active,2024-02-15,66943.96,david.jones@example.com,Poor,True
EMP1647,David,Smith,30.0,Admin-Illinois,Inactive,2020-11-15,104525.69,david.smith@example.com,Excellent,False
EMP1648,Bob,Garcia,40.0,Sales-Texas,Pending,2020-03-27,109360.74,bob.garcia@example.com,Average,True
EMP1649,Frank,Jones,40.0,Sales-California,Inactive,2021-01-09,118907.63,frank.jones@example.com,Poor,False
EMP1650,Eva,Davis,40.0,Admin-Illinois,Active,2020-04-20,86801.48,eva.davis@example.com,Good,False
EMP1651,Alice,Garcia,30.0,HR-Florida,Pending,2024-05-08,62236.03,alice.garcia@example.com,Excellent,True
EMP1652,Heidi,Davis,35.0,DevOps-Texas,Active,2023-10-12,64752.67,heidi.davis@example.com,Poor,False
EMP1653,Frank,Jones,35.0,Sales-California,Active,2023-01-28,68399.43,frank.jones@example.com,Excellent,False
EMP1654,Frank,Miller,35.0,Admin-Florida,Inactive,2021-03-07,79336.51,frank.miller@example.com,Excellent,False
EMP1655,Frank,Jones,40.0,HR-Florida,Active,2023-03-16,59179.74,frank.jones@example.com,Excellent,False
EMP1656,David,Davis,25.0,DevOps-California,Active,2023-02-11,80255.31,david.davis@example.com,Average,False
EMP1657,Charlie,Williams,30.0,Finance-Texas,Active,2022-05-13,84971.85,charlie.williams@example.com,Average,False
EMP1658,Frank,Brown,40.0,HR-California,Pending,2024-10-24,89748.42,frank.brown@example.com,Good,False
EMP1659,Charlie,Johnson,25.0,Admin-California,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,Good,False
EMP1660,Frank,Garcia,35.0,HR-California,Pending,2023-02-15,115229.12,frank.garcia@example.com,Poor,True
EMP1661,Alice,Williams,40.0,Cloud Tech-California,Pending,2023-05-25,63927.07,alice.williams@example.com,Good,True
EMP1662,Charlie,Jones,35.0,HR-California,Pending,2022-11-11,84124.56,charlie.jones@example.com,Excellent,False
EMP1663,Bob,Miller,40.0,Sales-California,Inactive,2023-07-17,116961.61,bob.miller@example.com,Excellent,True
EMP1664,Frank,Smith,40.0,DevOps-Illinois,Pending,2022-04-08,109423.05,frank.smith@example.com,Average,False
EMP1665,Charlie,Jones,35.0,Admin-California,Inactive,2023-08-30,70394.94,charlie.jones@example.com,Excellent,False
EMP1666,Grace,Miller,35.0,Finance-California,Pending,2023-04-17,86465.5,grace.miller@example.com,Poor,True
EMP1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,2021-04-25,96341.58,charlie.brown@example.com,Excellent,False
EMP1668,Bob,Jones,30.0,Admin-Florida,Active,2020-07-14,54465.47,bob.jones@example.com,Excellent,False
EMP1669,Alice,Davis,25.0,Finance-Illinois,Active,2020-07-31,68371.66,alice.davis@example.com,Poor,False
EMP1670,Grace,Smith,35.0,Admin-New York,Pending,2021-08-04,81021.23,grace.smith@example.com,Good,False
EMP1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,2024-10-28,114069.07,charlie.miller@example.com,Good,True
EMP1672,Heidi,Miller,30.0,HR-Illinois,Inactive,2020-10-03,117867.96,heidi.miller@example.com,Poor,False
EMP1673,Charlie,Miller,30.0,Sales-Florida,Pending,2024-03-13,94509.58,charlie.miller@example.com,Average,False
EMP1674,Eva,Brown,35.0,Finance-Illinois,Active,2024-07-06,56268.78,eva.brown@example.com,Excellent,False
EMP1675,Grace,Jones,35.0,Admin-California,Active,2020-01-01,86632.14,grace.jones@example.com,Poor,True
EMP1676,Charlie,Brown,35.0,HR-Florida,Pending,2020-01-18,98143.9,charlie.brown@example.com,Excellent,False
EMP1677,Heidi,Garcia,35.0,Cloud Tech-Florida,Inactive,2023-05-07,85547.87,heidi.garcia@example.com,Average,True
EMP1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.johnson@example.com,Excellent,True
EMP1679,Grace,Johnson,40.0,Admin-California,Active,2022-05-14,93772.61,grace.johnson@example.com,Poor,False
EMP1680,Eva,Garcia,35.0,DevOps-Nevada,Pending,2024-07-14,68817.54,eva.garcia@example.com,Excellent,False
EMP1681,Bob,Jones,30.0,Admin-California,Active,2023-07-28,81874.01,bob.jones@example.com,Good,True
EMP1682,Heidi,Davis,30.0,HR-Texas,Active,2020-04-11,117880.14,heidi.davis@example.com,Average,False
EMP1683,Bob,Brown,35.0,HR-New York,Pending,2022-06-16,100897.49,bob.brown@example.com,Average,True
EMP1684,Charlie,Smith,25.0,Finance-New York,Inactive,2022-05-10,71810.37,charlie.smith@example.com,Average,True
EMP1685,Frank,Miller,40.0,DevOps-Texas,Inactive,2020-06-13,109048.24,frank.miller@example.com,Poor,False
EMP1686,Alice,Miller,35.0,Finance-Texas,Pending,2022-08-20,62712.26,alice.miller@example.com,Average,False
EMP1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,2021-05-24,76935.85,eva.jones@example.com,Good,True
EMP1688,David,Davis,25.0,Admin-Florida,Pending,2024-04-27,56577.22,david.davis@example.com,Poor,True
EMP1689,David,Johnson,40.0,Finance-Nevada,Inactive,2021-10-23,61102.8,david.johnson@example.com,Good,True
EMP1690,Bob,Johnson,35.0,Finance-Nevada,Inactive,2021-02-10,75229.87,bob.johnson@example.com,Excellent,True
EMP1691,David,Miller,25.0,Admin-Nevada,Inactive,2021-10-26,51054.74,david.miller@example.com,Excellent,False
EMP1692,Bob,Jones,40.0,Admin-Texas,Active,2023-04-05,104843.27,bob.jones@example.com,Excellent,False
EMP1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,2022-10-20,56398.11,charlie.brown@example.com,Excellent,False
EMP1694,Alice,Johnson,25.0,HR-Nevada,Active,2023-12-07,87544.73,alice.johnson@example.com,Good,False
EMP1695,Heidi,Brown,30.0,HR-Illinois,Pending,2024-03-29,74312.24,heidi.brown@example.com,Poor,False
EMP1696,David,Davis,25.0,DevOps-Florida,Inactive,2024-01-23,59431.25,david.davis@example.com,Poor,True
EMP1697,Heidi,Johnson,40.0,Sales-California,Pending,2023-11-28,84306.44,heidi.johnson@example.com,Average,False
EMP1698,Frank,Johnson,35.0,DevOps-Florida,Inactive,2024-11-11,108194.47,frank.johnson@example.com,Good,False
EMP1699,Charlie,Williams,25.0,Sales-New York,Inactive,2021-08-28,107359.3,charlie.williams@example.com,Excellent,False
EMP1700,Heidi,Johnson,25.0,DevOps-Illinois,Inactive,2024-02-11,85547.87,heidi.johnson@example.com,Good,False
EMP1701,Frank,Garcia,30.0,Admin-California,Pending,2020-05-09,96080.26,frank.garcia@example.com,Average,False
EMP1702,Grace,Smith,30.0,Sales-Nevada,Inactive,2024-04-17,88602.75,grace.smith@example.com,Average,True
EMP1703,Frank,Garcia,40.0,DevOps-California,Active,2020-07-16,86624.04,frank.garcia@example.com,Good,True
EMP1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,2022-09-21,63413.16,charlie.jones@example.com,Good,True
EMP1705,Grace,Jones,40.0,Sales-Illinois,Pending,2023-04-23,67915.7,grace.jones@example.com,Good,False
EMP1706,Bob,Brown,25.0,Admin-Nevada,Inactive,2024-12-27,108245.44,bob.brown@example.com,Poor,True
EMP1707,Alice,Garcia,35.0,Sales-Nevada,Inactive,2024-08-10,75834.81,alice.garcia@example.com,Excellent,True
EMP1708,Eva,Garcia,30.0,Cloud Tech-Nevada,Active,2024-09-04,71273.32,eva.garcia@example.com,Good,False
